filename,category
COVID-667.png,COVID
Normal-6507.png,Normal
Normal-3434.png,Normal
Normal-8776.png,Normal
Normal-42.png,Normal
COVID-2126.png,COVID
Normal-510.png,Normal
Normal-8026.png,Normal
Normal-3964.png,Normal
Viral Pneumonia-180.png,Viral Pneumonia
COVID-306.png,COVID
COVID-790.png,COVID
Normal-4901.png,Normal
Normal-3175.png,Normal
Normal-5169.png,Normal
Viral Pneumonia-688.png,Viral Pneumonia
Normal-4590.png,Normal
Normal-7636.png,Normal
COVID-1846.png,COVID
Normal-1155.png,Normal
Normal-8843.png,Normal
COVID-2192.png,COVID
Normal-7033.png,Normal
Normal-2121.png,Normal
COVID-3021.png,COVID
Normal-3601.png,Normal
Normal-8825.png,Normal
Viral Pneumonia-10.png,Viral Pneumonia
Normal-2024.png,Normal
Normal-5075.png,Normal
Normal-1923.png,Normal
Normal-9101.png,Normal
Normal-1553.png,Normal
COVID-40.png,COVID
Normal-1330.png,Normal
Viral Pneumonia-690.png,Viral Pneumonia
Normal-8381.png,Normal
COVID-406.png,COVID
Normal-7583.png,Normal
Normal-3840.png,Normal
COVID-1400.png,COVID
Normal-9611.png,Normal
COVID-3097.png,COVID
Normal-5321.png,Normal
Normal-4810.png,Normal
Normal-6501.png,Normal
Normal-790.png,Normal
Normal-5206.png,Normal
COVID-1454.png,COVID
COVID-3590.png,COVID
Normal-2552.png,Normal
Normal-3811.png,Normal
Viral Pneumonia-287.png,Viral Pneumonia
Normal-10108.png,Normal
Viral Pneumonia-273.png,Viral Pneumonia
COVID-1468.png,COVID
Viral Pneumonia-295.png,Viral Pneumonia
COVID-3137.png,COVID
Normal-4164.png,Normal
Viral Pneumonia-613.png,Viral Pneumonia
Normal-190.png,Normal
Normal-10071.png,Normal
Normal-9079.png,Normal
Normal-2916.png,Normal
Normal-9909.png,Normal
Normal-8564.png,Normal
Viral Pneumonia-806.png,Viral Pneumonia
Normal-3233.png,Normal
Normal-890.png,Normal
Normal-6664.png,Normal
Normal-9986.png,Normal
COVID-2790.png,COVID
Normal-9622.png,Normal
Normal-6813.png,Normal
COVID-3321.png,COVID
COVID-2481.png,COVID
COVID-2108.png,COVID
Normal-9038.png,Normal
COVID-3331.png,COVID
Normal-10033.png,Normal
Normal-7682.png,Normal
Normal-2368.png,Normal
COVID-2049.png,COVID
Normal-4789.png,Normal
Viral Pneumonia-824.png,Viral Pneumonia
Viral Pneumonia-776.png,Viral Pneumonia
Normal-9629.png,Normal
COVID-3511.png,COVID
Normal-8196.png,Normal
Normal-7409.png,Normal
Viral Pneumonia-1126.png,Viral Pneumonia
Normal-7893.png,Normal
COVID-1231.png,COVID
Normal-8078.png,Normal
Viral Pneumonia-579.png,Viral Pneumonia
COVID-1375.png,COVID
COVID-919.png,COVID
COVID-714.png,COVID
COVID-2961.png,COVID
Normal-5517.png,Normal
Normal-6645.png,Normal
Normal-1345.png,Normal
Normal-8352.png,Normal
Viral Pneumonia-832.png,Viral Pneumonia
Normal-7199.png,Normal
Viral Pneumonia-1289.png,Viral Pneumonia
Normal-2136.png,Normal
Normal-2248.png,Normal
Normal-2488.png,Normal
Normal-3264.png,Normal
Viral Pneumonia-144.png,Viral Pneumonia
COVID-199.png,COVID
Normal-10161.png,Normal
Normal-7730.png,Normal
COVID-1327.png,COVID
Normal-5212.png,Normal
Normal-2265.png,Normal
COVID-2973.png,COVID
Normal-7590.png,Normal
Viral Pneumonia-1340.png,Viral Pneumonia
Normal-1324.png,Normal
COVID-1696.png,COVID
Normal-3929.png,Normal
COVID-494.png,COVID
Normal-188.png,Normal
Normal-964.png,Normal
Normal-6864.png,Normal
Normal-6908.png,Normal
Normal-2505.png,Normal
Viral Pneumonia-807.png,Viral Pneumonia
COVID-1505.png,COVID
COVID-2777.png,COVID
Viral Pneumonia-302.png,Viral Pneumonia
Normal-7566.png,Normal
Normal-3154.png,Normal
COVID-1202.png,COVID
Normal-2579.png,Normal
COVID-3416.png,COVID
Normal-1520.png,Normal
Normal-9112.png,Normal
Normal-4484.png,Normal
Normal-3108.png,Normal
Normal-671.png,Normal
Normal-7218.png,Normal
Normal-7406.png,Normal
Normal-5880.png,Normal
Normal-7925.png,Normal
COVID-3199.png,COVID
Normal-9990.png,Normal
Normal-2537.png,Normal
Normal-2240.png,Normal
Viral Pneumonia-483.png,Viral Pneumonia
Normal-8347.png,Normal
Normal-9501.png,Normal
Normal-6694.png,Normal
Normal-8580.png,Normal
Normal-3860.png,Normal
Normal-4535.png,Normal
COVID-2183.png,COVID
Normal-9476.png,Normal
COVID-2346.png,COVID
Normal-7473.png,Normal
Normal-4205.png,Normal
Normal-4711.png,Normal
Normal-741.png,Normal
Normal-1681.png,Normal
Normal-5211.png,Normal
COVID-3459.png,COVID
Normal-3856.png,Normal
Viral Pneumonia-110.png,Viral Pneumonia
COVID-617.png,COVID
Normal-546.png,Normal
Viral Pneumonia-625.png,Viral Pneumonia
Normal-6474.png,Normal
Normal-9417.png,Normal
Normal-9491.png,Normal
Normal-992.png,Normal
COVID-440.png,COVID
Normal-2660.png,Normal
COVID-2246.png,COVID
Normal-400.png,Normal
Normal-4448.png,Normal
Normal-478.png,Normal
Normal-3871.png,Normal
Normal-5062.png,Normal
COVID-232.png,COVID
COVID-2969.png,COVID
Normal-6341.png,Normal
COVID-3257.png,COVID
Normal-3032.png,Normal
Normal-5009.png,Normal
Normal-3176.png,Normal
Normal-6210.png,Normal
COVID-1902.png,COVID
Normal-1893.png,Normal
Normal-3478.png,Normal
Normal-9711.png,Normal
Normal-4155.png,Normal
Normal-5491.png,Normal
Viral Pneumonia-77.png,Viral Pneumonia
Normal-7455.png,Normal
Normal-3425.png,Normal
Normal-3107.png,Normal
COVID-2230.png,COVID
COVID-2736.png,COVID
Viral Pneumonia-1251.png,Viral Pneumonia
Normal-3076.png,Normal
Normal-9027.png,Normal
Normal-1632.png,Normal
COVID-1045.png,COVID
Normal-2575.png,Normal
Normal-7966.png,Normal
Viral Pneumonia-1252.png,Viral Pneumonia
COVID-2122.png,COVID
Normal-9338.png,Normal
Normal-984.png,Normal
Normal-833.png,Normal
Normal-2074.png,Normal
COVID-2676.png,COVID
COVID-1278.png,COVID
Normal-8337.png,Normal
Normal-6775.png,Normal
Normal-8661.png,Normal
Normal-33.png,Normal
Normal-8706.png,Normal
Normal-4846.png,Normal
Normal-2759.png,Normal
Normal-614.png,Normal
Normal-7091.png,Normal
COVID-1250.png,COVID
Normal-6730.png,Normal
Normal-4755.png,Normal
Normal-7983.png,Normal
COVID-717.png,COVID
Normal-7571.png,Normal
COVID-3142.png,COVID
Normal-4365.png,Normal
Normal-4019.png,Normal
Normal-562.png,Normal
Normal-716.png,Normal
Normal-8855.png,Normal
Normal-2899.png,Normal
Normal-7732.png,Normal
COVID-2272.png,COVID
Normal-9074.png,Normal
Normal-6848.png,Normal
Normal-1185.png,Normal
Normal-9759.png,Normal
Normal-9403.png,Normal
Normal-9885.png,Normal
Normal-286.png,Normal
Normal-8015.png,Normal
Normal-385.png,Normal
Normal-719.png,Normal
Normal-9436.png,Normal
COVID-555.png,COVID
Normal-9664.png,Normal
Normal-4502.png,Normal
COVID-1291.png,COVID
Viral Pneumonia-506.png,Viral Pneumonia
Viral Pneumonia-686.png,Viral Pneumonia
COVID-2400.png,COVID
Normal-9874.png,Normal
COVID-1801.png,COVID
Normal-6711.png,Normal
Viral Pneumonia-95.png,Viral Pneumonia
Viral Pneumonia-267.png,Viral Pneumonia
Normal-9435.png,Normal
Normal-8201.png,Normal
Normal-8280.png,Normal
Normal-5502.png,Normal
Normal-1536.png,Normal
Normal-9789.png,Normal
Normal-7542.png,Normal
Normal-10154.png,Normal
COVID-1871.png,COVID
Viral Pneumonia-187.png,Viral Pneumonia
Normal-7506.png,Normal
Normal-1746.png,Normal
Viral Pneumonia-665.png,Viral Pneumonia
Normal-1617.png,Normal
COVID-3490.png,COVID
Normal-5451.png,Normal
Normal-319.png,Normal
Normal-8695.png,Normal
COVID-1209.png,COVID
COVID-2154.png,COVID
Normal-4150.png,Normal
Viral Pneumonia-357.png,Viral Pneumonia
Normal-2114.png,Normal
Normal-231.png,Normal
Normal-1382.png,Normal
Normal-3694.png,Normal
Normal-2292.png,Normal
Normal-4126.png,Normal
COVID-3410.png,COVID
Normal-5079.png,Normal
Normal-6979.png,Normal
Normal-2645.png,Normal
Normal-1347.png,Normal
COVID-1308.png,COVID
Normal-6286.png,Normal
COVID-3158.png,COVID
COVID-1442.png,COVID
Normal-5551.png,Normal
Normal-3378.png,Normal
Normal-948.png,Normal
Normal-8254.png,Normal
Normal-87.png,Normal
Normal-8154.png,Normal
Normal-3817.png,Normal
Normal-6763.png,Normal
COVID-2411.png,COVID
Normal-469.png,Normal
Normal-540.png,Normal
Normal-5118.png,Normal
COVID-223.png,COVID
Normal-9925.png,Normal
Normal-6548.png,Normal
Normal-4027.png,Normal
Normal-359.png,Normal
Normal-2853.png,Normal
COVID-3047.png,COVID
Normal-5022.png,Normal
COVID-3207.png,COVID
Normal-4847.png,Normal
COVID-2389.png,COVID
Normal-483.png,Normal
COVID-3171.png,COVID
Normal-1428.png,Normal
Normal-6314.png,Normal
COVID-3423.png,COVID
Normal-6036.png,Normal
Normal-3877.png,Normal
COVID-857.png,COVID
Normal-5156.png,Normal
Normal-7998.png,Normal
Normal-690.png,Normal
Normal-9035.png,Normal
Normal-5158.png,Normal
Normal-6090.png,Normal
Viral Pneumonia-1290.png,Viral Pneumonia
Normal-1100.png,Normal
Normal-2584.png,Normal
COVID-2234.png,COVID
Normal-8796.png,Normal
COVID-2129.png,COVID
Normal-3772.png,Normal
COVID-3394.png,COVID
Normal-8398.png,Normal
Normal-9627.png,Normal
Normal-6634.png,Normal
Normal-2482.png,Normal
COVID-2015.png,COVID
Normal-8761.png,Normal
COVID-2878.png,COVID
Normal-3904.png,Normal
Normal-5771.png,Normal
COVID-2322.png,COVID
Normal-5453.png,Normal
Normal-8461.png,Normal
Normal-4635.png,Normal
Normal-6220.png,Normal
Viral Pneumonia-1046.png,Viral Pneumonia
Normal-5203.png,Normal
Normal-7931.png,Normal
Normal-4531.png,Normal
COVID-3361.png,COVID
Normal-6161.png,Normal
Normal-7632.png,Normal
COVID-557.png,COVID
COVID-1918.png,COVID
COVID-1844.png,COVID
Normal-8553.png,Normal
Normal-5592.png,Normal
Normal-616.png,Normal
COVID-1124.png,COVID
Normal-1697.png,Normal
COVID-392.png,COVID
COVID-710.png,COVID
Normal-6914.png,Normal
Normal-3872.png,Normal
COVID-3233.png,COVID
Viral Pneumonia-152.png,Viral Pneumonia
Normal-8914.png,Normal
COVID-2559.png,COVID
Normal-1564.png,Normal
Normal-7301.png,Normal
COVID-3351.png,COVID
Normal-3632.png,Normal
Normal-3829.png,Normal
COVID-1162.png,COVID
Normal-5440.png,Normal
Normal-4363.png,Normal
Viral Pneumonia-594.png,Viral Pneumonia
Normal-6401.png,Normal
Normal-1057.png,Normal
Normal-340.png,Normal
Normal-5272.png,Normal
Normal-8349.png,Normal
COVID-2553.png,COVID
Normal-6112.png,Normal
Normal-6811.png,Normal
COVID-1329.png,COVID
Normal-10053.png,Normal
Normal-5643.png,Normal
Normal-427.png,Normal
Normal-3862.png,Normal
COVID-3077.png,COVID
Normal-4149.png,Normal
Viral Pneumonia-1067.png,Viral Pneumonia
Normal-7950.png,Normal
Normal-2259.png,Normal
Normal-2187.png,Normal
Normal-9094.png,Normal
Normal-4015.png,Normal
Normal-2050.png,Normal
Normal-8798.png,Normal
COVID-75.png,COVID
Normal-5574.png,Normal
Viral Pneumonia-610.png,Viral Pneumonia
Normal-6635.png,Normal
Normal-3784.png,Normal
Normal-4626.png,Normal
Normal-5575.png,Normal
Normal-968.png,Normal
Normal-6482.png,Normal
Viral Pneumonia-1187.png,Viral Pneumonia
Normal-7956.png,Normal
COVID-1569.png,COVID
COVID-3275.png,COVID
COVID-3036.png,COVID
Normal-3443.png,Normal
Normal-2512.png,Normal
COVID-2843.png,COVID
Normal-1773.png,Normal
Normal-2439.png,Normal
Normal-7312.png,Normal
Normal-4523.png,Normal
COVID-556.png,COVID
Normal-7624.png,Normal
Normal-5728.png,Normal
Normal-55.png,Normal
Viral Pneumonia-782.png,Viral Pneumonia
Normal-8932.png,Normal
Normal-8689.png,Normal
Normal-7283.png,Normal
COVID-2577.png,COVID
COVID-1706.png,COVID
Normal-4176.png,Normal
Normal-8043.png,Normal
COVID-3031.png,COVID
Normal-8037.png,Normal
Viral Pneumonia-56.png,Viral Pneumonia
Viral Pneumonia-1107.png,Viral Pneumonia
Normal-5553.png,Normal
Normal-8382.png,Normal
COVID-688.png,COVID
Normal-8425.png,Normal
Normal-3724.png,Normal
Normal-7796.png,Normal
Normal-7826.png,Normal
Normal-7358.png,Normal
Normal-894.png,Normal
Normal-3968.png,Normal
Normal-9577.png,Normal
Normal-920.png,Normal
COVID-48.png,COVID
Normal-4259.png,Normal
COVID-1405.png,COVID
COVID-2407.png,COVID
Normal-9273.png,Normal
COVID-2453.png,COVID
Normal-5982.png,Normal
Normal-6074.png,Normal
Normal-9351.png,Normal
Normal-2241.png,Normal
COVID-2965.png,COVID
COVID-859.png,COVID
Normal-1209.png,Normal
Normal-52.png,Normal
Normal-4609.png,Normal
Normal-9033.png,Normal
Viral Pneumonia-59.png,Viral Pneumonia
Normal-7180.png,Normal
Normal-7267.png,Normal
Normal-4627.png,Normal
Normal-6469.png,Normal
Normal-4082.png,Normal
COVID-3161.png,COVID
Normal-3539.png,Normal
Normal-10032.png,Normal
Normal-766.png,Normal
Normal-9778.png,Normal
COVID-1692.png,COVID
Normal-355.png,Normal
Normal-1994.png,Normal
Normal-6015.png,Normal
Viral Pneumonia-75.png,Viral Pneumonia
Normal-9323.png,Normal
Normal-8875.png,Normal
Normal-1568.png,Normal
Normal-9687.png,Normal
COVID-3110.png,COVID
COVID-694.png,COVID
Normal-72.png,Normal
Normal-6951.png,Normal
Normal-7914.png,Normal
Normal-9923.png,Normal
Normal-9849.png,Normal
Normal-1571.png,Normal
Normal-4615.png,Normal
COVID-2591.png,COVID
Normal-1337.png,Normal
Normal-7263.png,Normal
COVID-1201.png,COVID
Normal-6260.png,Normal
Normal-9835.png,Normal
Normal-4226.png,Normal
COVID-1255.png,COVID
Normal-1858.png,Normal
Normal-2280.png,Normal
Normal-1869.png,Normal
COVID-2900.png,COVID
Normal-1930.png,Normal
Normal-4666.png,Normal
Normal-4542.png,Normal
Viral Pneumonia-45.png,Viral Pneumonia
COVID-1802.png,COVID
Normal-10181.png,Normal
Normal-3795.png,Normal
COVID-1133.png,COVID
COVID-1384.png,COVID
Normal-9006.png,Normal
Normal-8419.png,Normal
COVID-3023.png,COVID
Normal-479.png,Normal
Normal-10120.png,Normal
Normal-4212.png,Normal
Normal-9830.png,Normal
Normal-923.png,Normal
COVID-3372.png,COVID
Normal-351.png,Normal
Viral Pneumonia-260.png,Viral Pneumonia
COVID-731.png,COVID
Viral Pneumonia-91.png,Viral Pneumonia
Viral Pneumonia-354.png,Viral Pneumonia
Viral Pneumonia-27.png,Viral Pneumonia
COVID-3017.png,COVID
COVID-1928.png,COVID
Normal-588.png,Normal
COVID-525.png,COVID
Normal-2809.png,Normal
Normal-5635.png,Normal
Normal-646.png,Normal
COVID-2735.png,COVID
Normal-9461.png,Normal
Viral Pneumonia-158.png,Viral Pneumonia
Normal-8435.png,Normal
COVID-3245.png,COVID
Normal-40.png,Normal
Normal-1979.png,Normal
Normal-3191.png,Normal
Normal-6928.png,Normal
Normal-5159.png,Normal
Normal-4554.png,Normal
Normal-7388.png,Normal
Normal-5980.png,Normal
Normal-8223.png,Normal
Normal-9229.png,Normal
Viral Pneumonia-1134.png,Viral Pneumonia
COVID-1783.png,COVID
Normal-7136.png,Normal
Viral Pneumonia-109.png,Viral Pneumonia
Normal-7438.png,Normal
Normal-2478.png,Normal
Normal-7924.png,Normal
Normal-8515.png,Normal
COVID-2461.png,COVID
Normal-497.png,Normal
Normal-6356.png,Normal
Viral Pneumonia-958.png,Viral Pneumonia
Normal-9762.png,Normal
Normal-9596.png,Normal
COVID-2027.png,COVID
COVID-2082.png,COVID
Normal-2692.png,Normal
Normal-7427.png,Normal
Normal-6755.png,Normal
Viral Pneumonia-258.png,Viral Pneumonia
Viral Pneumonia-880.png,Viral Pneumonia
Normal-5428.png,Normal
Viral Pneumonia-1276.png,Viral Pneumonia
COVID-3319.png,COVID
COVID-3481.png,COVID
Normal-5285.png,Normal
Normal-4345.png,Normal
Normal-4456.png,Normal
Normal-9068.png,Normal
Normal-3531.png,Normal
Normal-2095.png,Normal
Normal-6561.png,Normal
Normal-9616.png,Normal
Normal-3116.png,Normal
Normal-6668.png,Normal
Normal-9207.png,Normal
COVID-503.png,COVID
Normal-9899.png,Normal
Normal-1005.png,Normal
Normal-5471.png,Normal
Normal-4563.png,Normal
Normal-6.png,Normal
Normal-57.png,Normal
Normal-1287.png,Normal
Normal-838.png,Normal
Viral Pneumonia-43.png,Viral Pneumonia
Normal-2043.png,Normal
COVID-342.png,COVID
Normal-8874.png,Normal
Viral Pneumonia-361.png,Viral Pneumonia
Normal-4878.png,Normal
Normal-4762.png,Normal
Normal-5197.png,Normal
COVID-2058.png,COVID
Normal-1668.png,Normal
Normal-8671.png,Normal
COVID-1492.png,COVID
Normal-10144.png,Normal
Normal-1141.png,Normal
Normal-2953.png,Normal
Normal-95.png,Normal
Normal-1384.png,Normal
Viral Pneumonia-1146.png,Viral Pneumonia
Normal-8021.png,Normal
Normal-6488.png,Normal
COVID-2061.png,COVID
COVID-2835.png,COVID
Normal-1173.png,Normal
Normal-6451.png,Normal
COVID-3165.png,COVID
Normal-7934.png,Normal
COVID-433.png,COVID
Normal-5995.png,Normal
COVID-2143.png,COVID
COVID-382.png,COVID
Normal-2988.png,Normal
Normal-6391.png,Normal
COVID-996.png,COVID
Normal-1986.png,Normal
COVID-1411.png,COVID
Normal-6385.png,Normal
Normal-6418.png,Normal
Normal-4816.png,Normal
Normal-3787.png,Normal
Normal-6358.png,Normal
COVID-495.png,COVID
Normal-20.png,Normal
Normal-1911.png,Normal
Normal-1288.png,Normal
Normal-9573.png,Normal
Normal-1359.png,Normal
Viral Pneumonia-121.png,Viral Pneumonia
COVID-2716.png,COVID
COVID-3067.png,COVID
Normal-6958.png,Normal
Normal-5323.png,Normal
Normal-7363.png,Normal
Normal-6403.png,Normal
Normal-8092.png,Normal
Normal-935.png,Normal
Normal-5918.png,Normal
Normal-2364.png,Normal
Viral Pneumonia-1240.png,Viral Pneumonia
Normal-3275.png,Normal
Normal-2236.png,Normal
Normal-1481.png,Normal
Normal-2592.png,Normal
COVID-3435.png,COVID
Normal-7062.png,Normal
Normal-9374.png,Normal
Normal-1398.png,Normal
Normal-4313.png,Normal
COVID-279.png,COVID
Normal-2966.png,Normal
Normal-2376.png,Normal
Normal-6892.png,Normal
COVID-1064.png,COVID
COVID-3053.png,COVID
Viral Pneumonia-794.png,Viral Pneumonia
Normal-3949.png,Normal
Normal-7543.png,Normal
Normal-4932.png,Normal
COVID-2310.png,COVID
COVID-1119.png,COVID
Normal-9975.png,Normal
Normal-6393.png,Normal
Normal-570.png,Normal
Normal-9868.png,Normal
Normal-3505.png,Normal
COVID-2009.png,COVID
Normal-1311.png,Normal
Normal-6637.png,Normal
Normal-7785.png,Normal
Normal-9894.png,Normal
Normal-8301.png,Normal
COVID-2325.png,COVID
Normal-4114.png,Normal
COVID-1850.png,COVID
COVID-778.png,COVID
COVID-993.png,COVID
Normal-4196.png,Normal
Normal-7050.png,Normal
Normal-1565.png,Normal
Normal-6819.png,Normal
Normal-528.png,Normal
COVID-3237.png,COVID
Normal-1801.png,Normal
COVID-1455.png,COVID
Viral Pneumonia-1154.png,Viral Pneumonia
Viral Pneumonia-793.png,Viral Pneumonia
Normal-3358.png,Normal
COVID-3013.png,COVID
COVID-3567.png,COVID
Normal-6727.png,Normal
COVID-175.png,COVID
Normal-5532.png,Normal
COVID-2924.png,COVID
Normal-7801.png,Normal
Normal-8667.png,Normal
COVID-1775.png,COVID
Normal-4684.png,Normal
Normal-6936.png,Normal
COVID-517.png,COVID
COVID-1355.png,COVID
Viral Pneumonia-710.png,Viral Pneumonia
Normal-1339.png,Normal
Normal-3255.png,Normal
Normal-58.png,Normal
COVID-184.png,COVID
Normal-2892.png,Normal
COVID-2854.png,COVID
COVID-671.png,COVID
Normal-4369.png,Normal
Normal-4795.png,Normal
Normal-5339.png,Normal
COVID-1506.png,COVID
COVID-3570.png,COVID
Normal-1410.png,Normal
Normal-4236.png,Normal
COVID-2845.png,COVID
Normal-9126.png,Normal
Viral Pneumonia-296.png,Viral Pneumonia
Normal-773.png,Normal
Normal-6929.png,Normal
Normal-2974.png,Normal
Normal-3507.png,Normal
Normal-8512.png,Normal
COVID-2483.png,COVID
Normal-10162.png,Normal
Viral Pneumonia-1312.png,Viral Pneumonia
Normal-2252.png,Normal
Normal-3490.png,Normal
COVID-2890.png,COVID
Normal-6435.png,Normal
Normal-7717.png,Normal
Normal-7234.png,Normal
Normal-8971.png,Normal
Normal-5170.png,Normal
Normal-8473.png,Normal
COVID-762.png,COVID
COVID-2504.png,COVID
Viral Pneumonia-1102.png,Viral Pneumonia
Normal-9481.png,Normal
Normal-3607.png,Normal
Normal-9307.png,Normal
Normal-8809.png,Normal
Normal-5772.png,Normal
Normal-6679.png,Normal
COVID-2706.png,COVID
Normal-5662.png,Normal
Normal-6196.png,Normal
COVID-1157.png,COVID
Normal-3799.png,Normal
COVID-1628.png,COVID
COVID-2142.png,COVID
Viral Pneumonia-448.png,Viral Pneumonia
Normal-8770.png,Normal
COVID-639.png,COVID
Normal-6575.png,Normal
COVID-3350.png,COVID
Viral Pneumonia-100.png,Viral Pneumonia
Normal-92.png,Normal
Normal-4102.png,Normal
Normal-9172.png,Normal
Normal-10111.png,Normal
Normal-635.png,Normal
Normal-5475.png,Normal
Normal-4278.png,Normal
COVID-1886.png,COVID
Normal-1862.png,Normal
COVID-559.png,COVID
Normal-6081.png,Normal
COVID-2209.png,COVID
Normal-1180.png,Normal
Normal-1389.png,Normal
Normal-1654.png,Normal
Normal-8418.png,Normal
Normal-493.png,Normal
Normal-5228.png,Normal
Normal-1721.png,Normal
Normal-1708.png,Normal
COVID-3143.png,COVID
Normal-4905.png,Normal
COVID-1582.png,COVID
Normal-2199.png,Normal
Viral Pneumonia-362.png,Viral Pneumonia
COVID-1565.png,COVID
Viral Pneumonia-315.png,Viral Pneumonia
COVID-3550.png,COVID
COVID-1708.png,COVID
Normal-3045.png,Normal
Normal-1230.png,Normal
Normal-10009.png,Normal
Normal-210.png,Normal
Normal-584.png,Normal
Viral Pneumonia-390.png,Viral Pneumonia
Normal-6483.png,Normal
Normal-3564.png,Normal
Normal-382.png,Normal
Normal-7164.png,Normal
Normal-8653.png,Normal
COVID-1527.png,COVID
Viral Pneumonia-585.png,Viral Pneumonia
Viral Pneumonia-28.png,Viral Pneumonia
Normal-4352.png,Normal
Normal-4757.png,Normal
Normal-7529.png,Normal
Normal-3138.png,Normal
Normal-9842.png,Normal
Normal-5004.png,Normal
Normal-2524.png,Normal
Normal-5071.png,Normal
Normal-2381.png,Normal
Normal-9040.png,Normal
COVID-1166.png,COVID
Normal-7588.png,Normal
Normal-2709.png,Normal
Normal-3954.png,Normal
Normal-3959.png,Normal
Normal-1907.png,Normal
Normal-1451.png,Normal
Normal-9358.png,Normal
Normal-8859.png,Normal
Normal-3874.png,Normal
Normal-6955.png,Normal
COVID-220.png,COVID
COVID-2552.png,COVID
COVID-480.png,COVID
COVID-3397.png,COVID
Normal-3566.png,Normal
COVID-1704.png,COVID
COVID-2240.png,COVID
Normal-5245.png,Normal
COVID-2419.png,COVID
Normal-7288.png,Normal
COVID-959.png,COVID
Normal-7570.png,Normal
Normal-8212.png,Normal
Normal-9761.png,Normal
COVID-1651.png,COVID
Normal-8120.png,Normal
Normal-1223.png,Normal
Normal-5620.png,Normal
Normal-4856.png,Normal
Normal-7589.png,Normal
Normal-4263.png,Normal
Normal-4064.png,Normal
COVID-2447.png,COVID
Normal-1829.png,Normal
Normal-9096.png,Normal
Normal-2341.png,Normal
Viral Pneumonia-834.png,Viral Pneumonia
Normal-3164.png,Normal
Normal-6398.png,Normal
Normal-13.png,Normal
Normal-6166.png,Normal
Normal-7041.png,Normal
Normal-8979.png,Normal
Normal-324.png,Normal
Normal-9684.png,Normal
Normal-707.png,Normal
Normal-7533.png,Normal
COVID-3495.png,COVID
Normal-5247.png,Normal
COVID-680.png,COVID
Normal-6691.png,Normal
Normal-5668.png,Normal
Normal-9066.png,Normal
COVID-867.png,COVID
Normal-2654.png,Normal
Normal-954.png,Normal
Normal-3194.png,Normal
Normal-2318.png,Normal
COVID-1102.png,COVID
Normal-4689.png,Normal
Normal-9702.png,Normal
Normal-6127.png,Normal
Normal-1059.png,Normal
Normal-8994.png,Normal
Normal-1988.png,Normal
Normal-3271.png,Normal
COVID-3172.png,COVID
Normal-2129.png,Normal
COVID-2595.png,COVID
Normal-432.png,Normal
Normal-6135.png,Normal
Normal-4440.png,Normal
Normal-7221.png,Normal
Normal-6722.png,Normal
Normal-6376.png,Normal
Normal-3226.png,Normal
COVID-367.png,COVID
Normal-2466.png,Normal
Normal-1898.png,Normal
Normal-3402.png,Normal
COVID-479.png,COVID
COVID-1294.png,COVID
Normal-2829.png,Normal
Normal-6073.png,Normal
COVID-1980.png,COVID
Normal-4903.png,Normal
COVID-1434.png,COVID
Normal-4098.png,Normal
Normal-3836.png,Normal
COVID-2125.png,COVID
Normal-4286.png,Normal
Normal-2123.png,Normal
Normal-9748.png,Normal
Normal-3458.png,Normal
Normal-1759.png,Normal
Normal-9786.png,Normal
Normal-4439.png,Normal
Viral Pneumonia-857.png,Viral Pneumonia
Normal-277.png,Normal
Normal-2301.png,Normal
Viral Pneumonia-814.png,Viral Pneumonia
Normal-9330.png,Normal
Normal-8041.png,Normal
Normal-8000.png,Normal
COVID-595.png,COVID
COVID-656.png,COVID
Normal-9919.png,Normal
Normal-8802.png,Normal
Normal-4229.png,Normal
Normal-1033.png,Normal
COVID-550.png,COVID
Normal-3994.png,Normal
Normal-1198.png,Normal
Normal-5800.png,Normal
COVID-245.png,COVID
COVID-313.png,COVID
Normal-1387.png,Normal
Normal-8842.png,Normal
COVID-2685.png,COVID
Viral Pneumonia-154.png,Viral Pneumonia
COVID-1652.png,COVID
Normal-8064.png,Normal
Viral Pneumonia-88.png,Viral Pneumonia
Normal-4338.png,Normal
Normal-6024.png,Normal
Normal-1102.png,Normal
Normal-9245.png,Normal
COVID-3591.png,COVID
Viral Pneumonia-81.png,Viral Pneumonia
COVID-604.png,COVID
Normal-7840.png,Normal
Normal-9580.png,Normal
Normal-7973.png,Normal
Normal-7292.png,Normal
Normal-3996.png,Normal
Normal-14.png,Normal
Normal-9168.png,Normal
COVID-2773.png,COVID
Normal-4319.png,Normal
Normal-5146.png,Normal
Normal-7680.png,Normal
COVID-1407.png,COVID
Normal-1613.png,Normal
Viral Pneumonia-1185.png,Viral Pneumonia
Normal-7996.png,Normal
COVID-1281.png,COVID
COVID-2882.png,COVID
Normal-4264.png,Normal
Normal-2937.png,Normal
Normal-5656.png,Normal
Normal-6470.png,Normal
Normal-1262.png,Normal
COVID-270.png,COVID
COVID-3123.png,COVID
Viral Pneumonia-964.png,Viral Pneumonia
COVID-2150.png,COVID
Normal-5521.png,Normal
Normal-7933.png,Normal
Normal-996.png,Normal
Normal-1780.png,Normal
Normal-1254.png,Normal
Viral Pneumonia-365.png,Viral Pneumonia
Normal-7743.png,Normal
Normal-3962.png,Normal
Viral Pneumonia-132.png,Viral Pneumonia
Normal-6884.png,Normal
Normal-5230.png,Normal
Normal-7695.png,Normal
